ClusterID,NumPixel,minSimilarity,AvgSimilarity, AvgR,AvgG,AvgB
3632,6,0.9759,0.9911,149,180,187
3633,2,0.9926,0.9926,150,187,194
3634,5,0.9951,0.9988,151,185,196
3635,2,1.0000,1.0000,109,112,89
3636,2,1.0000,1.0000,127,136,117
3637,7,0.9950,0.9967,150,184,195
3638,6,0.9952,0.9981,152,186,197
3639,17,0.9889,0.9963,147,183,197
3640,4,0.9654,0.9825,66,71,59
3641,3,0.9856,0.9895,97,86,55
3642,2,1.0000,1.0000,95,104,85
3643,98,0.4623,0.9539,100,91,66
3644,2,0.7797,0.7797,133,169,162
3645,2,1.0000,1.0000,149,180,179
3646,2,0.9705,0.9705,149,173,173
3647,2,1.0000,1.0000,64,74,86
3648,2,1.0000,1.0000,74,86,88
3649,2,1.0000,1.0000,137,158,157
3650,12,1.0000,1.0000,150,184,195
3651,4,0.9952,0.9984,152,186,197
3652,4,1.0000,1.0000,148,186,199
3653,67,0.9849,0.9952,150,187,198
3654,2,0.9879,0.9879,105,90,57
3655,3,1.0000,1.0000,98,93,64
3656,2,1.0000,1.0000,87,89,64
3657,2,1.0000,1.0000,88,91,66
3658,120,0.9889,0.9960,154,188,198
3659,5,0.9890,0.9945,78,65,39
3660,15,0.9761,0.9968,65,56,39
3661,2,0.9754,0.9754,96,86,58
3662,4,1.0000,1.0000,87,85,61
3663,2,1.0000,1.0000,112,132,121
3664,2,1.0000,1.0000,143,169,162
3665,2,1.0000,1.0000,149,158,157
3666,3,1.0000,1.0000,137,156,162
3667,3,0.9892,0.9946,150,185,198
3668,4,0.9636,0.9879,155,169,160
3669,3,0.9794,0.9819,131,140,131
3670,4,0.9939,0.9959,74,63,46
3671,8,0.9845,0.9937,86,80,58
3672,15,0.9538,0.9903,88,89,61
3673,4,0.7601,0.8178,87,90,79
3674,4,0.9223,0.9620,157,168,168
3675,4,0.9780,0.9904,156,187,189
3676,2,0.9902,0.9902,157,193,196
3677,2,0.9868,0.9868,157,190,193
3678,5,0.9466,0.9763,156,183,187
3679,3,0.8686,0.9343,151,173,172
3680,3,0.5338,0.7223,109,120,113
3681,2,1.0000,1.0000,80,75,50
3682,3,0.9986,0.9993,93,92,66
3683,3,0.9964,0.9982,159,185,190
3684,3,0.9263,0.9603,161,181,188
3685,3,0.6807,0.7303,135,144,149
3686,2,0.8500,0.8500,92,92,92
3687,4,0.5448,0.8483,114,104,79
3688,5,0.9793,0.9845,113,106,86
3689,11,0.6200,0.9275,115,115,103
3690,3,1.0000,1.0000,121,127,111
3691,4,0.6115,0.8607,151,170,163
3692,4,0.9864,0.9909,157,178,172
3693,2,1.0000,1.0000,153,189,200
3694,5,1.0000,1.0000,169,199,207
3695,2,0.9957,0.9957,157,191,200
3696,5,0.9656,0.9867,163,182,190
3697,4,0.7876,0.8712,109,108,99
3698,3,0.9859,0.9929,105,102,87
3699,2,1.0000,1.0000,174,207,216
3700,6,0.9714,0.9888,157,178,171
3701,2,0.9805,0.9805,157,190,184
3702,2,1.0000,1.0000,154,191,185
3703,2,1.0000,1.0000,118,147,155
3704,9,0.9896,0.9987,72,60,45
3705,3,1.0000,1.0000,156,190,199
3706,6,0.9854,0.9916,157,191,194
3707,10,0.9781,0.9915,156,193,202
3708,2,1.0000,1.0000,155,161,149
3709,5,1.0000,1.0000,155,192,201
3710,10,0.9909,0.9966,165,196,203
3711,2,1.0000,1.0000,150,170,169
3712,3,1.0000,1.0000,72,60,58
3713,2,1.0000,1.0000,158,184,185
3714,2,1.0000,1.0000,163,188,186
3715,36,0.9857,0.9978,162,195,205
3716,15,0.9774,0.9937,160,193,201
3717,6,1.0000,1.0000,162,192,202
3718,69,0.9833,0.9957,158,193,202
3719,2,1.0000,1.0000,154,191,200
3720,6,1.0000,1.0000,167,199,208
3721,2,1.0000,1.0000,167,200,207
3722,2,1.0000,1.0000,165,198,206
3723,2,1.0000,1.0000,165,195,205
3724,2,1.0000,1.0000,165,198,203
3725,27,0.9916,0.9994,169,200,205
3726,13,0.9914,0.9993,165,198,205
3727,2,1.0000,1.0000,168,195,204
3728,12,1.0000,1.0000,186,212,217
3729,2,0.9920,0.9920,174,201,208
3730,12,1.0000,1.0000,184,210,217
3731,2,1.0000,1.0000,176,204,208
3732,18,0.9778,0.9969,173,205,207
3733,7,0.9922,0.9976,171,204,208
3734,22,0.9844,0.9945,171,204,206
3735,6,1.0000,1.0000,193,217,221
3736,14,1.0000,1.0000,174,199,204
3737,11,0.9919,0.9984,172,200,202
3738,6,1.0000,1.0000,197,218,225
3739,6,1.0000,1.0000,182,207,211
3740,6,1.0000,1.0000,175,201,205
3741,8,0.9954,0.9976,178,204,203
Sum,73250,0.1578,0.9875
